VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Distance_between_service,Time_between_service,Trip_type 
2,2015-01-01 00:35:25,2015-01-01 00:58:06,N,1,-74.004470825195312,40.656211853027344,-73.994308471679688,40.740711212158203,1,7.76,24.5,0.5,0.5,6.25,0,,0.3,32.05,1,.00,409,1
2,2015-01-01 00:35:44,2015-01-01 01:13:41,N,1,-73.938484191894531,40.847671508789063,-73.951766967773438,40.71173095703125,1,13.94,43,0.5,0.5,0,0,,0.3,44.3,1,.00,249,1
1,2015-01-01 00:35:38,2015-01-01 00:41:46,N,1,-73.949241638183594,40.695423126220703,-73.962120056152344,40.713214874267578,1,1.80,7.5,0.5,0.5,0,0,,0.3,8.8,2,3.00,199,1
1,2015-01-01 00:35:21,2015-01-01 01:00:24,N,1,-73.947265625,40.745212554931641,-73.955177307128906,40.657524108886719,3,7.30,24.5,0.5,0.5,0,0,,0.3,25.8,2,5.00,372,1
1,2015-01-01 00:35:17,2015-01-01 00:49:07,N,1,-73.951896667480469,40.678722381591797,-73.941368103027344,40.706535339355469,1,3.10,12.5,0.5,0.5,4,0,,0.3,17.8,1,14.00,1641,1
2,2015-01-01 00:36:11,2015-01-01 00:38:25,N,1,-73.944900512695313,40.808578491210938,-73.944320678710938,40.814250946044922,1,.53,4,0.5,0.5,0.9,0,,0.3,6.2,1,1.00,692,1
2,2015-01-01 00:36:19,2015-01-01 00:38:04,N,1,-73.922576904296875,40.708770751953125,-73.924461364746094,40.707172393798828,1,.15,3,0.5,0.5,0,0,,0.3,4.3,2,.00,0,1
2,2015-01-01 00:34:44,2015-01-01 00:39:59,N,1,-73.955497741699219,40.804485321044922,-73.945526123046875,40.803733825683594,1,.69,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,6154,1
2,2015-01-01 00:34:46,2015-01-01 00:40:00,N,1,-73.917945861816406,40.770355224609375,-73.920028686523438,40.75946044921875,1,1.02,6,0.5,0.5,0,0,,0.3,7.3,2,1.00,807,1
2,2015-01-01 00:34:47,2015-01-01 00:43:31,N,1,-73.965850830078125,40.710567474365234,-73.983131408691406,40.697593688964844,1,2.67,10.5,0.5,0.5,0,0,,0.3,11.8,2,.00,29,1
2,2015-01-01 00:34:53,2015-01-01 00:37:42,N,1,-73.947593688964844,40.799354553222656,-73.941238403320312,40.804996490478516,1,.72,4.5,0.5,0.5,0,0,,0.3,5.8,2,.00,10619,1
2,2015-01-01 00:34:49,2015-01-01 00:39:50,N,1,-73.899406433105469,40.745925903320313,-73.88525390625,40.747432708740234,1,.74,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,172,1
2,2015-01-01 00:34:55,2015-01-01 00:45:46,N,1,-73.918876647949219,40.758872985839844,-73.889083862304688,40.749164581298828,1,2.03,9.5,0.5,0.5,0,0,,0.3,10.8,2,1.00,847,1
1,2015-01-01 00:34:56,2015-01-01 00:40:37,N,1,-73.916015625,40.757614135742187,-73.921104431152344,40.743221282958984,2,1.30,6.5,0.5,0.5,0,0,,0.3,7.8,2,14.00,785,1
2,2015-01-01 00:35:13,2015-01-01 00:39:37,N,1,-73.952598571777344,40.802906036376953,-73.945014953613281,40.813503265380859,1,.84,5.5,0.5,0.5,0,0,,0,6.5,2,1.00,577,1
2,2015-01-01 00:35:12,2015-01-01 00:40:09,N,1,-73.925437927246094,40.761837005615234,-73.924430847167969,40.771724700927734,1,.83,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,4718,1
2,2015-01-01 00:35:07,2015-01-01 00:44:33,N,1,-73.867141723632812,40.721866607666016,-73.902603149414063,40.719955444335938,2,2.81,10,0.5,0.5,0,0,,0.3,11.3,2,13.00,2348,1
2,2015-01-01 00:34:57,2015-01-01 00:48:19,N,1,-73.880706787109375,40.748077392578125,-73.943153381347656,40.718269348144531,1,4.45,15,0.5,0.5,0,0,,0.3,16.3,2,.00,6250,1
2,2015-01-01 00:35:12,2015-01-01 00:49:59,N,1,-73.895431518554688,40.821079254150391,-73.928581237792969,40.856143951416016,4,5.63,18.5,0.5,0.5,0,0,,0.3,19.8,2,.00,392,1
2,2015-01-01 00:35:09,2015-01-01 00:51:01,N,1,-73.946464538574219,40.811767578125,-73.921546936035156,40.862785339355469,1,4.87,17,0.5,0.5,0,0,,0.3,18.3,2,11.00,4322,1
2,2015-01-01 00:35:02,2015-01-01 00:56:33,N,1,-73.871284484863281,40.749076843261719,-73.928306579589844,40.763530731201172,1,4.71,19,0.5,0.5,0,0,,0.3,20.3,2,8.00,2127,1
2,2015-01-01 00:35:00,2015-01-01 00:57:49,N,1,-73.964408874511719,40.695144653320312,-73.989158630371094,40.742900848388672,1,5.29,20,0.5,0.5,4.1,0,,0.3,25.4,1,3.00,2115,1
2,2015-01-01 00:35:16,2015-01-01 00:37:21,N,1,-73.918113708496094,40.770339965820313,-73.922416687011719,40.771236419677734,1,.36,3.5,0.5,0.5,0,0,,0.3,4.8,2,2.00,1026,1
2,2015-01-01 00:35:40,2015-01-01 00:40:09,N,1,-73.949470520019531,40.8021240234375,-73.941459655761719,40.801528930664062,1,.74,5,0.5,0.5,0,0,,0.3,6.3,2,.00,69,1
2,2015-01-01 00:35:32,2015-01-01 00:41:26,N,1,-73.964134216308594,40.716480255126953,-73.955596923828125,40.737293243408203,1,1.63,7,0.5,0.5,0,0,,0.3,8.3,2,3.00,3294,1
2,2015-01-01 00:35:42,2015-01-01 00:45:05,N,1,-73.992919921875,40.688446044921875,-73.980537414550781,40.672210693359375,1,1.75,8.5,0.5,0.5,0,0,,0.3,9.8,2,3.00,3017,1
2,2015-01-01 00:35:46,2015-01-01 00:45:36,N,1,-73.986686706542969,40.702468872070313,-73.9517822265625,40.691547393798828,2,2.75,10.5,0.5,0.5,2.2,0,,0.3,14,1,1.00,11730,1
2,2015-01-01 00:35:34,2015-01-01 00:48:14,N,1,-73.919235229492187,40.759056091308594,-73.882164001464844,40.742565155029297,2,3.38,13,0.5,0.5,0,0,,0.3,14.3,2,7.00,2454,1
2,2015-01-01 00:35:44,2015-01-01 00:48:44,N,1,-73.943214416503906,40.717952728271484,-73.934150695800781,40.697135925292969,1,1.81,10,0.5,0.5,0,0,,0.3,11.3,2,.00,84,1
2,2015-01-01 00:35:22,2015-01-01 00:48:34,N,1,-73.937385559082031,40.804527282714844,-73.902534484863281,40.8626708984375,1,5.99,19,0.5,0.5,0,0,,0,20,2,4.00,398,1
2,2015-01-01 00:35:29,2015-01-01 00:50:17,N,1,-73.936408996582031,40.849605560302734,-73.928512573242188,40.852066040039063,1,1.19,10.5,0.5,0.5,0,0,,0.3,11.8,2,.00,172,1
2,2015-01-01 00:35:41,2015-01-01 00:53:07,N,1,-73.940376281738281,40.789222717285156,-73.940422058105469,40.828376770019531,1,3.79,15,0.5,0.5,0,0,,0.3,16.3,2,.00,92,1
2,2015-01-01 00:35:26,2015-01-01 00:58:22,N,1,-73.995338439941406,40.679576873779297,-73.956214904785156,40.675945281982422,1,2.85,16,0.5,0.5,0,0,,0.3,17.3,2,4.00,3061,1
1,2015-01-01 00:35:37,2015-01-01 00:48:47,N,1,-73.909446716308594,40.822834014892578,-73.941421508789063,40.789375305175781,1,4.10,14.5,0.5,0.5,0,0,,0.3,15.8,2,1.00,60,1
1,2015-01-01 00:35:36,2015-01-01 00:45:56,N,1,-73.954414367675781,40.811477661132813,-73.921478271484375,40.808494567871094,1,2.10,10,0.5,0.5,0,0,,0.3,11.3,2,1.00,119,1
1,2015-01-01 00:35:14,2015-01-01 00:57:34,N,1,-73.987205505371094,40.693637847900391,-73.950996398925781,40.663658142089844,1,4.00,17.5,0.5,0.5,0,0,,0,18.5,2,5.00,316,1
1,2015-01-01 00:35:18,2015-01-01 00:51:28,N,1,-73.877487182617188,40.828884124755859,-73.92218017578125,40.862552642822266,1,5.80,19.5,0.5,0.5,2,0,,0.3,22.8,1,18.00,654,1
1,2015-01-01 00:35:25,2015-01-01 00:38:37,N,1,-73.89959716796875,40.745903015136719,-73.897430419921875,40.746147155761719,1,.10,4,0.5,0.5,0,0,,0.3,5.3,2,87.00,2032,1
2,2015-01-01 00:36:13,2015-01-01 00:38:50,N,1,-73.955696105957031,40.714157104492188,-73.96124267578125,40.719142913818359,5,.65,4,0.5,0.5,2,0,,0.3,7.3,1,2.00,1142,1
2,2015-01-01 00:36:25,2015-01-01 00:41:14,N,1,-73.958816528320312,40.709590911865234,-73.9453125,40.715900421142578,1,.94,5.5,0.5,0.5,1.8,0,,0.3,8.6,1,5.00,1515,1
2,2015-01-01 00:34:43,2015-01-01 01:00:21,N,1,-73.984878540039063,40.686798095703125,-74.017234802246094,40.705146789550781,1,4.46,19,0.5,0.5,3.9,0,,0.3,24.2,1,.00,141,1
2,2015-01-01 00:34:44,2015-01-01 00:42:44,N,1,-73.96044921875,40.718647003173828,-73.947273254394531,40.728168487548828,5,1.32,7,0.5,0.5,1.5,0,,0.3,9.8,1,1.00,630,1
1,2015-01-01 00:34:46,2015-01-01 00:53:02,N,1,-73.966659545898438,40.713779449462891,-73.964317321777344,40.756259918212891,2,5.50,19.5,0.5,0.5,1,0,,0.3,21.8,1,4.00,444,1
2,2015-01-01 00:34:51,2015-01-01 00:54:36,N,1,-73.950912475585938,40.723979949951172,-73.90631103515625,40.742465972900391,1,4.11,16.5,0.5,0.5,0,0,,0.3,17.8,2,.00,1905,1
1,2015-01-01 00:34:54,2015-01-01 01:00:17,N,1,-73.974220275878906,40.686172485351563,-73.956817626953125,40.720645904541016,1,4.10,19,0.5,0.5,4.05,0,,0.3,24.35,1,82.00,1837,1
1,2015-01-01 00:34:56,2015-01-01 00:51:49,N,1,-73.877021789550781,40.748489379882813,-73.954872131347656,40.720363616943359,1,5.80,19.5,0.5,0.5,0,0,,0.3,20.8,2,22.00,1049,1
1,2015-01-01 00:34:48,2015-01-01 00:43:23,N,1,-73.947364807128906,40.745201110839844,-73.958457946777344,40.713111877441406,1,2.70,10.5,0.5,0.5,0,0,,0.3,11.8,2,.00,73,1
2,2015-01-01 00:34:59,2015-01-01 00:35:51,N,5,-73.94952392578125,40.794578552246094,-73.949630737304687,40.794612884521484,1,.00,0.25,0,0,0.05,0,,0,0.3,1,.00,161,2
2,2015-01-01 00:35:03,2015-01-01 00:38:17,N,1,-73.957046508789063,40.805103302001953,-73.964607238769531,40.797012329101563,1,.75,4.5,0.5,0.5,0,0,,0.3,5.8,2,.00,30,1
2,2015-01-01 00:35:13,2015-01-01 00:47:46,N,1,-73.92547607421875,40.761978149414063,-73.861167907714844,40.750114440917969,1,5.14,16.5,0.5,0.5,0,0,,0.3,17.8,2,5.00,3518,1
2,2015-01-01 00:35:10,2015-01-01 00:54:14,N,1,-73.948577880859375,40.721321105957031,-73.990074157714844,40.680152893066406,1,5.41,18.5,0.5,0.5,1,0,,0.3,20.8,1,6.00,3236,1
2,2015-01-01 00:34:56,2015-01-01 00:54:38,N,1,-73.979339599609375,40.642654418945313,-73.961021423339844,40.661090850830078,2,4.30,17,0.5,0.5,0,0,,0.3,18.3,2,.00,3049,1
2,2015-01-01 00:35:12,2015-01-01 00:55:50,N,1,-73.949073791503906,40.754096984863281,-73.912086486816406,40.706855773925781,1,5.12,19,0.5,0.5,0,0,,0.3,20.3,2,.00,11,1
2,2015-01-01 00:35:02,2015-01-01 00:58:11,N,1,-73.912330627441406,40.767108917236328,-73.885246276855469,40.703128814697266,1,6.35,21.5,0.5,0.5,0,0,,0.3,22.8,1,.00,2751,1
1,2015-01-01 00:35:08,2015-01-01 00:41:07,N,1,-73.892005920410156,40.746665954589844,-73.886428833007812,40.756313323974609,1,1.10,6,0.5,0.5,0,0,,0,7,2,74.00,3490,1
2,2015-01-01 00:35:34,2015-01-01 00:39:50,N,1,-73.921989440917969,40.755359649658203,-73.923973083496094,40.743568420410156,1,.93,5.5,0.5,0.5,2,0,,0.3,8.8,1,1.00,605,1
2,2015-01-01 00:35:36,2015-01-01 00:40:17,N,1,-73.957656860351563,40.717918395996094,-73.959770202636719,40.71112060546875,1,.79,5,0.5,0.5,2,0,,0.3,8.3,1,.00,35,1
2,2015-01-01 00:35:23,2015-01-01 00:40:56,N,1,-73.991668701171875,40.673488616943359,-73.978225708007813,40.679660797119141,1,1.04,6,0.5,0.5,0,0,,0.3,7.3,2,.00,2864,1
2,2015-01-01 00:35:41,2015-01-01 00:41:49,N,1,-73.956871032714844,40.802288055419922,-73.945159912109375,40.808006286621094,1,.98,6,0.5,0.5,1,0,,0.3,8.3,1,.00,355,1
2,2015-01-01 00:35:17,2015-01-01 00:44:47,N,1,-73.956924438476563,40.712528228759766,-73.95458984375,40.741561889648438,1,2.88,11,0.5,0.5,1.8,0,,0.3,14.1,1,6.00,1969,1
2,2015-01-01 00:35:42,2015-01-01 00:48:36,N,1,-73.991294860839844,40.685798645019531,-73.957344055175781,40.677169799804687,1,2.24,10.5,0.5,0.5,0,0,,0,11.5,2,.00,64,1
2,2015-01-01 00:35:13,2015-01-01 00:50:59,N,1,-73.959037780761719,40.728801727294922,-73.927444458007812,40.752658843994141,3,3.16,14,0.5,0.5,2.9,0,,0.3,18.2,1,.00,242,1
2,2015-01-01 00:35:26,2015-01-01 00:55:47,N,1,-73.9515380859375,40.713676452636719,-73.951438903808594,40.67083740234375,1,3.44,16,0.5,0.5,4.95,0,,0.3,22.25,1,.00,599,1
2,2015-01-01 00:35:40,2015-01-01 01:06:44,N,1,-73.963058471679688,40.719341278076172,-73.912948608398438,40.686504364013672,1,4.04,21,0.5,0.5,4.3,0,,0.3,26.6,1,.00,819,1
2,2015-01-01 00:35:15,2015-01-01 01:10:36,N,1,-73.98150634765625,40.667018890380859,-73.9163818359375,40.700183868408203,1,6.25,26,0.5,0.5,0,0,,0.3,27.3,1,.00,24,1
2,2015-01-01 00:35:27,2015-01-01 01:21:40,N,1,-73.946174621582031,40.766094207763672,-73.828750610351563,40.834358215332031,1,13.14,41.5,0.5,0.5,0,0,,0.3,42.8,2,.00,2676,1
2,2015-01-01 00:35:46,2015-01-01 00:51:25,N,1,-73.914863586425781,40.764186859130859,-73.922714233398438,40.862266540527344,1,8.38,24.5,0.5,0.5,0,5.33,,0.3,31.13,1,170.00,18390,1
1,2015-01-01 00:35:43,2015-01-01 01:02:54,N,1,-73.931243896484375,40.670639038085937,-74.011100769042969,40.708961486816406,1,7.40,24.5,0.5,0.5,5,0,,0.3,30.8,1,37.00,11738,1
1,2015-01-01 00:35:35,2015-01-01 00:48:12,N,1,-73.960746765136719,40.712314605712891,-73.988792419433594,40.726661682128906,1,2.50,11.5,0.5,0.5,2.55,0,,0.3,15.35,1,1.00,88,1
1,2015-01-01 00:35:30,2015-01-01 00:46:37,N,1,-73.936203002929688,40.794761657714844,-73.910133361816406,40.874465942382813,1,6.90,20,0.5,0.5,0,0,,0.3,21.3,2,108.00,3741,1
1,2015-01-01 00:35:22,2015-01-01 01:04:43,N,1,-73.935958862304688,40.850154876708984,-73.906768798828125,40.862098693847656,3,3.60,19.5,0.5,0.5,0,0,,0.3,20.8,2,2.00,153,1
2,2015-01-01 00:36:22,2015-01-01 00:39:13,N,1,-73.949539184570312,40.822673797607422,-73.948204040527344,40.828804016113281,1,.55,4,0.5,0.5,1.12,0,,0.3,6.42,1,1.00,5894,1
2,2015-01-01 00:36:28,2015-01-01 00:38:40,N,1,-73.920478820800781,40.826175689697266,-73.913612365722656,40.82421875,1,.42,3.5,0.5,0.5,0,0,,0.3,4.8,2,1.00,756,1
2,2015-01-01 00:38:45,2015-01-01 00:56:14,N,1,-73.879081726074219,40.748256683349609,-73.9212646484375,40.739978790283203,6,2.66,13.5,0.5,0.5,2.8,0,,0.3,17.6,1,.00,597,1
2,2015-01-01 00:37:05,2015-01-01 00:51:42,N,1,-73.937904357910156,40.848403930664062,-73.850181579589844,40.822372436523438,1,5.60,17.5,0.5,0.5,0,0,,0.3,18.8,2,27.00,0,1
2,2015-01-01 00:37:21,2015-01-01 00:57:35,N,1,-73.951065063476562,40.810054779052734,-73.863700866699219,40.820407867431641,1,6.16,21,0.5,0.5,0,0,,0.3,22.3,2,.00,280,1
2,2015-01-01 00:38:33,2015-01-01 00:54:22,N,1,-73.894294738769531,40.666099548339844,-73.862930297851563,40.682968139648438,1,2.97,13.5,0.5,0.5,0,0,,0,14.5,2,.00,269,1
2,2015-01-01 00:38:31,2015-01-01 00:58:18,N,1,-73.923179626464844,40.698089599609375,-73.920143127441406,40.745651245117187,1,5.02,18,0.5,0.5,4.62,0,,0.3,23.92,1,1.00,3370,1
2,2015-01-01 00:38:34,2015-01-01 01:00:34,N,1,-73.958465576171875,40.729801177978516,-73.922134399414063,40.701343536376953,1,3.82,16.5,0.5,0.5,0,0,,0.3,17.8,2,.00,65,1
2,2015-01-01 00:38:19,2015-01-01 01:01:09,N,1,-73.943733215332031,40.711715698242188,-73.921623229980469,40.760124206542969,1,7.37,25,0.5,0.5,4,0,,0.3,30.3,1,.00,118,1
2,2015-01-01 00:37:27,2015-01-01 01:00:41,N,1,-73.952354431152344,40.734737396240234,-73.958442687988281,40.810276031494141,1,7.82,24,0.5,0.5,0,0,,0.3,25.3,2,4.00,2726,1
2,2015-01-01 00:38:24,2015-01-01 01:02:23,N,1,-73.947944641113281,40.814647674560547,-73.988845825195313,40.710372924804688,1,11.67,33.5,0.5,0.5,0,0,,0.3,34.8,2,.00,160,1
2,2015-01-01 00:37:38,2015-01-01 01:15:07,N,1,-73.988975524902344,40.688583374023438,-73.989875793457031,40.765548706054688,1,6.70,28.5,0.5,0.5,0,0,,0.3,29.8,2,3.00,2844,1
2,2015-01-01 00:38:48,2015-01-01 01:30:05,N,1,-73.939796447753906,40.669330596923828,-73.940780639648437,40.819583892822266,5,15.28,49.5,0.5,0.5,20,0,,0,70.5,1,1.00,697,1
2,2015-01-01 00:37:15,2015-01-01 01:34:31,N,1,-73.954170227050781,40.717235565185547,-73.981330871582031,40.772468566894531,5,7.79,37.5,0.5,0.5,4,0,,0.3,42.8,1,2.00,3123,1
2,2015-01-01 00:37:19,2015-01-01 00:42:04,N,1,-73.957229614257813,40.664588928222656,-73.961593627929688,40.673255920410156,1,.99,5.5,0.5,0.5,0,0,,0.3,6.8,2,.00,142,1
2,2015-01-01 00:38:42,2015-01-01 00:58:35,N,1,-73.877792358398438,40.88079833984375,-73.901237487792969,40.838031768798828,1,5.20,16.5,0.5,0.5,0,0,,0.3,17.8,2,.00,355,1
1,2015-01-01 00:38:58,2015-01-01 00:45:14,N,1,-73.941131591796875,40.799232482910156,-73.96240234375,40.802280426025391,1,1.60,7,0.5,0.5,1,0,,0.3,9.3,1,4.00,309,1
1,2015-01-01 00:38:51,2015-01-01 00:44:43,N,1,-73.927589416503906,40.757694244384766,-73.915107727050781,40.762062072753906,3,1.00,5.5,0.5,0.5,1.35,0,,0.3,8.15,1,19.00,762,1
1,2015-01-01 00:38:57,2015-01-01 00:47:55,N,1,-73.953277587890625,40.788448333740234,-73.953109741210937,40.775943756103516,3,1.60,8,0.5,0.5,1.5,0,,0.3,10.8,1,27.00,2402,1
1,2015-01-01 00:39:06,2015-01-01 00:52:11,N,1,-73.952659606933594,40.695018768310547,-73.932945251464844,40.704250335693359,2,2.70,11.5,0.5,0.5,2.55,0,,0.3,15.35,1,7.00,339,1
1,2015-01-01 00:38:38,2015-01-01 01:02:11,N,1,-73.921875,40.740932464599609,-74.016792297363281,40.624912261962891,1,13.20,37,0.5,0.5,9.55,0,,0.3,47.85,1,160.00,5994,1
1,2015-01-01 00:38:16,2015-01-01 00:42:45,N,1,-73.958587646484375,40.713306427001953,-73.945777893066406,40.713031768798828,2,.80,5,0.5,0.5,1.25,0,,0.3,7.55,1,2.00,61,1
1,2015-01-01 00:38:11,2015-01-01 00:54:08,N,1,-73.992042541503906,40.684291839599609,-73.961631774902344,40.714038848876953,1,3.50,14.5,0.5,0.5,3.95,0,,0.3,19.75,1,10.00,420,1
1,2015-01-01 00:37:43,2015-01-01 00:51:35,N,1,-73.9180908203125,40.770015716552734,-73.895095825195313,40.827568054199219,1,5.80,18.5,0.5,0.5,0,0,,0.3,19.8,2,8.00,360,1
1,2015-01-01 00:37:59,2015-01-01 00:48:12,N,1,-73.9490966796875,40.807750701904297,-73.938133239746094,40.826984405517578,1,1.60,9,0.5,0.5,0,0,,0.3,10.3,2,316.00,17543,1
1,2015-01-01 00:37:14,2015-01-01 01:07:17,N,1,-73.957466125488281,40.725234985351562,-73.974105834960938,40.783168792724609,1,7.20,25.5,0.5,0.5,6.7,0,,0.3,33.5,1,.00,23,1
1,2015-01-01 00:37:33,2015-01-01 00:56:01,N,1,-73.96343994140625,40.612407684326172,-73.950271606445313,40.635196685791016,1,3.30,15,0.5,0.5,0,0,,0,16,2,121.00,3388,1
1,2015-01-01 00:37:03,2015-01-01 00:53:42,N,1,-73.962272644042969,40.717838287353516,-73.965599060058594,40.637630462646484,1,9.70,28,0.5,0.5,7.3,0,,0.3,36.6,1,2.00,256,1
1,2015-01-01 00:36:58,2015-01-01 00:47:27,N,1,-73.983360290527344,40.664638519287109,-73.986602783203125,40.683597564697266,1,2.00,9.5,0.5,0.5,0,0,,0.3,10.8,2,2.00,170,1
1,2015-01-01 00:36:57,2015-01-01 00:42:37,N,1,-73.951675415039063,40.725433349609375,-73.9420166015625,40.721874237060547,4,.90,5.5,0.5,0.5,1.7,0,,0.3,8.5,1,15.00,607,1
2,2015-01-01 00:40:34,2015-01-01 00:40:41,N,1,-73.94000244140625,40.815242767333984,-73.940719604492188,40.814247131347656,1,.02,2.5,0.5,0.5,0,0,,0.3,3.8,2,2.00,737,1
2,2015-01-01 00:41:51,2015-01-01 00:42:24,N,1,-73.939544677734375,40.826183319091797,-73.940261840820313,40.825218200683594,1,.07,2.5,0.5,0.5,0,0,,0.3,3.8,2,.00,4065,1
2,2015-01-01 00:41:56,2015-01-01 00:42:01,N,1,-73.962875366210938,40.705741882324219,-73.964424133300781,40.707405090332031,1,.09,2.5,0.5,0.5,0,0,,0.3,3.8,2,1.00,312,1
2,2015-01-01 00:40:09,2015-01-01 00:43:31,N,1,-73.941787719726563,40.798660278320313,-73.939216613769531,40.797603607177734,1,.33,4,0.5,0.5,0,0,,0.3,5.3,2,1.00,6429,1
2,2015-01-01 00:40:25,2015-01-01 00:44:34,N,1,-73.955421447753906,40.683414459228516,-73.951766967773438,40.691829681396484,1,1.04,5.5,0.5,0.5,1.2,0,,0.3,8,1,4.00,11402,1
2,2015-01-01 00:36:53,2015-01-01 00:39:28,N,1,-73.906517028808594,40.772529602050781,-73.91363525390625,40.765632629394531,1,.53,4,0.5,0.5,0,0,,0.3,5.3,2,.00,52,1
2,2015-01-01 00:36:24,2015-01-01 00:43:01,N,1,-73.931121826171875,40.696727752685547,-73.941322326660156,40.706108093261719,1,1.01,6.5,0.5,0.5,0,0,,0.3,7.8,2,1.00,478,1
2,2015-01-01 00:36:09,2015-01-01 00:42:50,N,1,-73.935226440429687,40.800716400146484,-73.952369689941406,40.802261352539063,1,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,.00,56,1
2,2015-01-01 00:36:08,2015-01-01 00:43:43,N,1,-73.92413330078125,40.864276885986328,-73.936958312988281,40.855464935302734,1,1.39,7,0.5,0.5,0,0,,0.3,8.3,2,.00,157,1
2,2015-01-01 00:35:51,2015-01-01 00:46:50,N,1,-73.943229675292969,40.836517333984375,-73.930870056152344,40.859397888183594,1,1.95,9.5,0.5,0.5,0,0,,0.3,10.8,2,4.00,1630,1
2,2015-01-01 00:36:41,2015-01-01 00:46:36,N,1,-73.890335083007812,40.701141357421875,-73.855232238769531,40.692714691162109,1,2.50,10,0.5,0.5,0,0,,0,11,2,.00,177,1
2,2015-01-01 00:36:32,2015-01-01 00:48:06,N,1,-73.90081787109375,40.745822906494141,-73.824760437011719,40.781398773193359,1,6.71,20,0.5,0.5,0,0,,0.3,21.3,2,2.00,984,1
2,2015-01-01 00:36:49,2015-01-01 00:48:36,N,1,-73.9830322265625,40.677249908447266,-73.947586059570313,40.671596527099609,1,2.08,10.5,0.5,0.5,2.2,0,,0,13.7,1,.00,41,1
2,2015-01-01 00:35:57,2015-01-01 00:48:22,N,1,-73.862564086914062,40.749958038330078,-73.878593444824219,40.744621276855469,1,1.78,9.5,0.5,0.5,0,0,,0.3,10.8,2,.00,2180,1
2,2015-01-01 00:36:13,2015-01-01 00:48:23,N,1,-73.97711181640625,40.672210693359375,-73.9736328125,40.682186126708984,1,.89,9,0.5,0.5,0,0,,0.3,10.3,2,.00,70,1
2,2015-01-01 00:35:59,2015-01-01 00:49:10,N,1,-73.99267578125,40.683540344238281,-74.003433227539062,40.649158477783203,1,3.21,12.5,0.5,0.5,2.6,0,,0.3,16.4,1,.00,67,1
2,2015-01-01 00:36:33,2015-01-01 00:50:03,N,1,-73.970771789550781,40.674896240234375,-73.966537475585937,40.691795349121094,2,1.77,9.5,0.5,0.5,0,0,,0.3,10.8,2,1.00,6046,1
2,2015-01-01 00:36:00,2015-01-01 00:48:34,N,1,-73.917549133300781,40.834484100341797,-73.903495788574219,40.865230560302734,1,2.63,11,0.5,0.5,0,0,,0.3,12.3,2,6.00,4886,1
2,2015-01-01 00:36:40,2015-01-01 00:52:20,N,1,-73.944129943847656,40.835250854492188,-73.937355041503906,40.812450408935547,1,2.33,12,0.5,0.5,0,0,,0.3,13.3,2,.00,504,1
2,2015-01-01 00:36:51,2015-01-01 00:55:01,N,1,-73.970901489257812,40.675373077392578,-73.951896667480469,40.714885711669922,1,4.18,17.5,0.5,0.5,0,0,,0.3,18.8,2,1.00,581,1
2,2015-01-01 00:36:30,2015-01-01 00:55:13,N,1,-73.907211303710937,40.825771331787109,-73.913902282714844,40.848697662353516,1,2.77,14,0.5,0.5,0,0,,0.3,15.3,2,1.00,362,1
2,2015-01-01 00:36:42,2015-01-01 00:57:12,N,1,-73.951545715332031,40.691398620605469,-73.97882080078125,40.737941741943359,1,7.10,22.5,0.5,0.5,4.6,0,,0.3,28.4,1,.00,200,1
2,2015-01-01 00:36:26,2015-01-01 01:15:40,N,1,-73.939163208007812,40.802391052246094,-74.003318786621094,40.742549896240234,5,8.10,31.5,0.5,0.5,0,0,,0,32.5,2,.00,4000,1
2,2015-01-01 00:36:37,2015-01-01 01:19:39,N,1,-73.955314636230469,40.804607391357422,-73.999168395996094,40.728046417236328,1,10.66,37.5,0.5,0.5,0,0,,0.3,38.8,2,.00,345,1
1,2015-01-01 00:36:44,2015-01-01 00:50:36,N,1,-73.981590270996094,40.5771484375,-73.944686889648437,40.615867614746094,1,4.60,15,0.5,0.5,0,0,,0.3,16.3,2,203.00,9451,1
1,2015-01-01 00:36:35,2015-01-01 00:44:02,N,1,-73.954811096191406,40.733493804931641,-73.925285339355469,40.739421844482422,2,1.90,8,0.5,0.5,0,0,,0.3,9.3,2,69.00,1863,1
1,2015-01-01 00:36:28,2015-01-01 00:45:18,N,1,-73.978172302246094,40.669490814208984,-73.955589294433594,40.672992706298828,1,1.80,8.5,0.5,0.5,0,0,,0.3,9.8,2,30.00,2599,1
1,2015-01-01 00:36:22,2015-01-01 00:49:47,N,1,-73.863822937011719,40.832710266113281,-73.849357604980469,40.822399139404297,3,1.70,10,0.5,0.5,0,0,,0.3,11.3,2,1.00,119,1
1,2015-01-01 00:36:18,2015-01-01 01:05:23,N,1,-73.927230834960937,40.703811645507813,-73.96197509765625,40.644680023193359,1,6.20,23,0.5,0.5,4.85,0,,0.3,29.15,1,.00,97,1
